Ecomm Crt Date,Order ID#,Order SKU#,JDA Crt Date,JDA Order ID#,JDA Xfer #,PKMS pkt#,PkMS Wave #,PkMS SKU #,PKMS Original Order Qty,PkMS Original Pkt Qty,PKMS pkt Qty,PKMS shortage Qty,PkMS Cancel Qty,PKMS Shipped Qty,PkMS Date Last Modified,Time Last modified
4/17/2025 11:11,30253722,322202,250417,30253722,48640510,48640510,20250428003,322202,1,1,1,0,0,1,20250512,215408
4/17/2025 11:46,30253746,318698,250417,30253746,48640530,48640530,20250428003,318698,1,1,1,0,0,1,20250512,2519
4/17/2025 12:16,30253768,322803,250417,30253768,48640547,48640547,20250428003,322803,1,1,1,0,0,1,20250510,128
4/17/2025 12:31,30253775,322202,250417,30253775,48640551,48640551,20250428003,322202,1,1,1,0,0,1,20250512,152
4/17/2025 12:46,30253790,330604,250417,30253790,48640565,48640565,20250428003,330604,1,1,1,0,0,1,20250513,104105
4/17/2025 13:11,30253814,281922,250417,30253814,48640584,48640584,20250428003,281922,2,2,2,0,0,2,20250512,70928
4/17/2025 13:56,30253835,323654,250417,30253835,48640602,48640602,20250428003,323654,1,1,1,0,0,1,20250512,110849
4/17/2025 13:51,30253836,325052,250417,30253836,48640603,48640603,20250428003,325052,2,2,2,0,0,1,20250502,113730
4/17/2025 13:51,30253836,327917,250417,30253836,48640603,48640603,20250428003,327917,1,1,1,0,0,1,20250506,84219
4/17/2025 13:46,30253837,336056,250417,30253837,48640604,48640604,20250428003,336056,1,1,1,0,0,1,20250512,131522
4/17/2025 14:01,30253846,336278,250417,30253846,48640611,48640611,20250428003,336278,1,1,1,0,0,1,20250510,134514
4/17/2025 19:36,30253648,321298,250417,30253648,48642257,48642257,20250428003,321298,1,1,1,0,0,1,20250510,155505
4/17/2025 14:31,30253861,318698,250417,30253861,48642260,48642260,20250428003,318698,1,1,1,0,0,1,20250512,110136
4/17/2025 14:50,30253872,336278,250417,30253872,48642267,48642267,20250428003,336278,1,1,1,0,0,1,20250511,233814
4/17/2025 15:06,30253898,287158,250417,30253898,48642286,48642286,20250428003,287158,1,1,1,0,0,1,20250501,233056
4/17/2025 15:45,30253915,316081,250417,30253915,48642298,48642298,20250428003,316081,1,1,1,0,0,1,20250513,22832
4/17/2025 15:46,30253922,321293,250417,30253922,48642300,48642300,20250428003,321293,1,1,1,0,0,1,20250512,70946
4/17/2025 16:05,30253937,336056,250417,30253937,48642314,48642314,20250428003,336056,2,2,2,0,0,2,20250513,65205
4/17/2025 16:16,30253938,280879,250417,30253938,48642315,48642315,20250428003,280879,1,1,1,0,0,1,20250512,131529
4/17/2025 16:16,30253942,333004,250417,30253942,48642318,48642318,20250428003,333004,1,1,1,0,0,1,20250513,41606
4/17/2025 16:36,30253957,333004,250417,30253957,48642330,48642330,20250428003,333004,1,1,1,0,0,1,20250512,70928
4/17/2025 16:36,30253959,336056,250417,30253959,48642332,48642332,20250428003,336056,2,2,2,0,0,1,20250509,183410
4/17/2025 16:40,30253963,336056,250417,30253963,48642335,48642335,20250428003,336056,2,2,2,0,0,2,20250510,124136
4/17/2025 16:55,30253973,328069,250417,30253973,48642342,48642342,20250428003,328069,1,1,1,0,0,1,20250509,143514
4/17/2025 17:00,30253974,336056,250417,30253974,48642343,48642343,20250428003,336056,1,1,1,0,0,1,20250512,70928
4/17/2025 17:15,30253984,313071,250417,30253984,48642350,48642350,20250428003,313071,1,1,1,0,0,1,20250509,152752
4/17/2025 20:10,30254092,321297,250417,30254092,48642426,48642426,20250428003,321297,1,1,1,0,0,1,20250509,71121
4/17/2025 21:21,30254110,318718,250417,30254110,48642436,48642436,20250428003,318718,1,1,1,0,0,1,20250509,100251
4/17/2025 21:16,30254118,280879,250417,30254118,48642442,48642442,20250428003,280879,1,1,1,0,0,1,20250512,235338
4/17/2025 21:56,30253454,332270,250417,30253454,48645463,48645463,20250428003,332270,1,1,1,0,0,1,20250509,35225
4/17/2025 21:31,30254130,322803,250417,30254130,48645464,48645464,20250428003,322803,2,2,2,0,0,2,20250512,3525
4/17/2025 21:31,30254130,322803,250417,30254130,48645464,48645464,20250428003,322803,2,2,2,0,0,2,20250512,3525
4/18/2025 6:45,30254213,272731,250418,30254213,48647618,48647618,20250428003,272731,2,2,2,0,0,2,20250512,65020
4/18/2025 6:45,30254213,272731,250418,30254213,48647618,48647618,20250428003,272731,2,2,2,0,0,2,20250512,65020
4/18/2025 6:51,30254222,336056,250418,30254222,48647625,48647625,20250428003,336056,1,1,1,0,0,1,20250513,61652
4/18/2025 7:35,30254250,336056,250418,30254250,48647646,48647646,20250428003,336056,1,1,1,0,0,1,20250512,110143
4/18/2025 7:51,30254253,318698,250418,30254253,48647649,48647649,20250428003,318698,1,1,1,0,0,1,20250512,53117
4/18/2025 7:51,30254264,302076,250418,30254264,48647659,48647659,20250428003,302076,1,1,1,0,0,1,20250512,145020
4/18/2025 8:11,30254278,281922,250418,30254278,48647669,48647669,20250428003,281922,1,1,1,0,0,1,20250509,235448
4/18/2025 8:51,30254282,336056,250418,30254282,48647672,48647672,20250428003,336056,1,1,1,0,0,1,20250510,141949
4/18/2025 8:36,30254297,331022,250418,30254297,48647682,48647682,20250428003,331022,2,2,2,0,0,2,20250509,55637
4/18/2025 8:36,30254297,331022,250418,30254297,48647682,48647682,20250428003,331022,2,2,2,0,0,2,20250509,55637
4/18/2025 8:40,30254304,317038,250418,30254304,48647688,48647688,20250428003,317038,1,1,1,0,0,1,20250509,54700
4/18/2025 9:01,30254320,307858,250418,30254320,48647701,48647701,20250428003,307858,1,1,1,0,0,1,20250512,55707
4/18/2025 9:21,30254347,321947,250418,30254347,48647722,48647722,20250428003,321947,1,1,1,0,0,1,20250509,135650
4/18/2025 9:26,30254355,281922,250418,30254355,48647727,48647727,20250428003,281922,1,1,1,0,0,1,20250510,141949
4/18/2025 9:31,30254364,317038,250418,30254364,48647735,48647735,20250428003,317038,1,1,1,0,0,1,20250510,91655
4/18/2025 9:56,30254390,336056,250418,30254390,48647756,48647756,20250428003,336056,4,4,4,0,0,1,20250509,183410
4/18/2025 9:56,30254390,336056,250418,30254390,48647756,48647756,20250428003,336056,4,4,4,0,0,1,20250509,183410
4/18/2025 9:56,30254390,336056,250418,30254390,48647756,48647756,20250428003,336056,4,4,4,0,0,1,20250509,183410
4/18/2025 10:01,30254407,283719,250418,30254407,48647765,48647765,20250428003,283719,12,12,12,0,0,12,20250507,93657
4/18/2025 10:01,30254407,283719,250418,30254407,48647765,48647765,20250428003,283719,12,12,12,0,0,12,20250507,93657
4/18/2025 10:01,30254407,283719,250418,30254407,48647765,48647765,20250428003,283719,12,12,12,0,0,12,20250507,93657
4/18/2025 10:01,30254407,287021,250418,30254407,48647765,48647765,20250428003,287021,12,12,12,0,0,6,20250501,204830
4/18/2025 10:01,30254407,287021,250418,30254407,48647765,48647765,20250428003,287021,12,12,12,0,0,6,20250501,204830
4/18/2025 10:01,30254407,287021,250418,30254407,48647765,48647765,20250428003,287021,12,12,12,0,0,6,20250501,204830
4/18/2025 10:01,30254407,287021,250418,30254407,48647765,48647765,20250428003,287021,12,12,12,0,0,6,20250501,204830
4/18/2025 10:01,30254407,287021,250418,30254407,48647765,48647765,20250428003,287021,12,12,12,0,0,6,20250501,204830
4/18/2025 10:01,30254407,287021,250418,30254407,48647765,48647765,20250428003,287021,12,12,12,0,0,6,20250501,204830
4/18/2025 10:26,30254430,273325,250418,30254430,48647785,48647785,20250428003,273325,1,1,1,0,0,1,20250513,40911
4/18/2025 10:26,30254436,336056,250418,30254436,48647791,48647791,20250428003,336056,2,2,2,0,0,2,20250512,40715
4/18/2025 12:40,30253350,337316,250418,30253350,48650605,48650605,20250428003,337316,2,2,2,0,0,1,20250429,231448
4/18/2025 12:10,30253702,259267,250418,30253702,48650606,48650606,20250428003,259267,1,1,1,0,0,1,20250510,84054
4/18/2025 10:36,30254350,332315,250418,30254350,48650609,48650609,20250428003,332315,1,1,1,0,0,1,20250512,25157
4/18/2025 10:46,30254461,281922,250418,30254461,48650625,48650625,20250428003,281922,2,2,2,0,0,2,20250512,110849
4/18/2025 11:06,30254478,336056,250418,30254478,48650638,48650638,20250428003,336056,2,2,2,0,0,2,20250512,131502
4/18/2025 11:21,30254502,259267,250418,30254502,48650658,48650658,20250428003,259267,1,1,1,0,0,1,20250513,21446
4/18/2025 11:21,30254505,280879,250418,30254505,48650661,48650661,20250428003,280879,1,1,1,0,0,1,20250510,133
4/18/2025 11:21,30254507,322803,250418,30254507,48650663,48650663,20250428003,322803,2,2,2,0,0,2,20250512,234956
4/18/2025 11:21,30254507,322803,250418,30254507,48650663,48650663,20250428003,322803,2,2,2,0,0,2,20250512,234956
4/18/2025 12:51,30254547,323655,250418,30254547,48650697,48650697,20250428003,323655,1,1,1,0,0,1,20250512,185932
4/18/2025 11:51,30254554,336056,250418,30254554,48650703,48650703,20250428003,336056,2,2,2,0,0,1,20250509,183410
4/18/2025 12:01,30254560,272731,250418,30254560,48650709,48650709,20250428003,272731,2,2,2,0,0,2,20250512,110143
4/18/2025 12:01,30254560,272731,250418,30254560,48650709,48650709,20250428003,272731,2,2,2,0,0,2,20250512,110143
4/18/2025 12:16,30254563,295924,250418,30254563,48650711,48650711,20250428003,295924,1,1,1,0,0,1,20250508,1805
4/18/2025 13:26,30254628,315789,250418,30254628,48650766,48650766,20250428003,315789,1,1,1,0,0,1,20250509,143514
4/18/2025 14:15,30254648,281922,250418,30254648,48650778,48650778,20250428003,281922,2,2,2,0,0,2,20250512,14620
4/18/2025 13:46,30254651,281922,250418,30254651,48650781,48650781,20250428003,281922,1,1,1,0,0,1,20250510,103301
4/18/2025 13:56,30254661,281922,250418,30254661,48650790,48650790,20250428003,281922,1,1,1,0,0,1,20250513,61652
4/18/2025 14:10,30254678,333004,250418,30254678,48650804,48650804,20250428003,333004,1,1,1,0,0,1,20250512,202921
4/18/2025 19:21,30248802,281922,250418,30248802,48653596,48653596,20250428003,281922,1,1,1,0,0,1,20250510,103244
4/18/2025 14:55,30254720,322803,250418,30254720,48653614,48653614,20250428003,322803,1,1,1,0,0,1,20250512,110136
4/18/2025 15:00,30254728,313073,250418,30254728,48653621,48653621,20250428003,313073,1,1,1,0,0,1,20250505,100035
4/18/2025 15:10,30254735,336056,250418,30254735,48653625,48653625,20250428003,336056,2,2,2,0,0,2,20250513,104105
4/18/2025 15:31,30254749,318718,250418,30254749,48653638,48653638,20250428003,318718,1,1,1,0,0,1,20250509,171302
4/18/2025 16:01,30254770,281922,250418,30254770,48653656,48653656,20250428003,281922,1,1,1,0,0,1,20250510,124136
4/18/2025 16:16,30254786,277384,250418,30254786,48653668,48653668,20250428003,277384,1,1,1,0,0,1,20250509,100251
4/18/2025 16:11,30254791,283309,250418,30254791,48653673,48653673,20250428003,283309,1,1,1,0,0,1,20250512,154854
4/18/2025 16:26,30254799,272731,250418,30254799,48653678,48653678,20250428003,272731,4,4,4,0,0,4,20250512,131522
4/18/2025 16:26,30254799,272731,250418,30254799,48653678,48653678,20250428003,272731,4,4,4,0,0,4,20250512,131522
4/18/2025 16:26,30254799,272731,250418,30254799,48653678,48653678,20250428003,272731,4,4,4,0,0,4,20250512,131522
4/18/2025 16:26,30254799,272731,250418,30254799,48653678,48653678,20250428003,272731,4,4,4,0,0,4,20250512,131522
4/18/2025 20:40,30254965,330640,250418,30254965,48653794,48653794,20250428003,330640,1,1,1,0,0,1,20250509,65648
4/18/2025 22:01,30254993,328070,250418,30254993,48655325,48655325,20250428003,328070,1,1,1,0,0,1,20250508,182251
4/18/2025 22:06,30255001,336278,250418,30255001,48655331,48655331,20250428003,336278,2,2,2,0,0,2,20250510,134514
4/18/2025 22:06,30255001,336278,250418,30255001,48655331,48655331,20250428003,336278,2,2,2,0,0,2,20250510,134514
4/18/2025 23:00,30255013,283067,250418,30255013,48655336,48655336,20250428003,283067,1,1,1,0,0,1,20250509,143514
4/19/2025 19:26,30106548,333646,250419,30106548,48658102,48658102,20250503003,333646,1,1,1,0,0,1,20250509,133700
4/19/2025 12:26,30253434,282855,250419,30253434,48658107,48658107,20250503003,282855,1,1,1,0,0,1,20250509,185036
4/19/2025 12:26,30253434,293516,250419,30253434,48658107,48658107,20250503003,293516,1,1,1,0,0,1,20250509,185036
4/19/2025 12:26,30253434,293540,250419,30253434,48658107,48658107,20250503003,293540,1,1,1,0,0,1,20250509,185036
4/19/2025 12:26,30253434,312318,250419,30253434,48658107,48658107,20250503003,312318,1,1,1,0,0,1,20250509,185036
4/19/2025 11:26,30253590,223412,250419,30253590,48658108,48658108,20250503003,223412,1,1,1,0,0,1,20250509,133700
4/19/2025 8:56,30253825,315383,250419,30253825,48658109,48658109,20250503003,315383,1,1,1,0,0,1,20250510,114106
4/19/2025 8:06,30253906,302105,250419,30253906,48658110,48658110,20250503003,302105,2,2,2,0,0,2,20250509,170010
4/19/2025 8:06,30253906,302105,250419,30253906,48658110,48658110,20250503003,302105,2,2,2,0,0,2,20250509,170010
4/19/2025 9:46,30254492,280201,250419,30254492,48658112,48658112,20250503003,280201,1,1,1,0,0,1,20250510,128
4/19/2025 9:46,30254492,280203,250419,30254492,48658112,48658112,20250503003,280203,1,1,1,0,0,1,20250510,128
4/19/2025 9:46,30254492,310128,250419,30254492,48658112,48658112,20250503003,310128,1,1,1,0,0,1,20250510,128
4/19/2025 14:10,30254717,93994,250419,30254717,48658115,48658115,20250503003,93994,1,1,1,0,0,1,20250510,155505
4/19/2025 5:55,30254793,300548,250419,30254793,48658118,48658118,20250503003,300548,1,1,1,0,0,1,20250509,151210
4/19/2025 15:41,30254959,300548,250419,30254959,48658119,48658119,20250503003,300548,1,1,1,0,0,1,20250509,224527
4/19/2025 10:10,30254988,330011,250419,30254988,48658121,48658121,20250503003,330011,1,1,1,0,0,1,20250510,114106
4/19/2025 4:41,30255035,334911,250419,30255035,48658123,48658123,20250502007,334911,1,1,1,0,0,1,20250509,133700
4/19/2025 6:31,30255038,285658,250419,30255038,48658125,48658125,20250503003,285658,1,1,1,0,0,1,20250509,35214
4/19/2025 6:31,30255038,332282,250419,30255038,48658125,48658125,20250503003,332282,1,1,1,0,0,1,20250509,35214
4/19/2025 6:35,30255039,325027,250419,30255039,48658126,48658126,20250503003,325027,1,1,1,0,0,1,20250510,113004
4/19/2025 7:56,30255041,320798,250419,30255041,48658127,48658127,20250503003,320798,1,1,1,0,0,1,20250512,95725
4/19/2025 6:51,30255043,318542,250419,30255043,48658128,48658128,20250503003,318542,1,1,1,0,0,1,20250510,113004
4/19/2025 7:00,30255048,296275,250419,30255048,48658131,48658131,20250503003,296275,1,1,1,0,0,1,20250512,95805
4/19/2025 7:00,30255048,328354,250419,30255048,48658131,48658131,20250503003,328354,1,1,1,0,0,1,20250512,95805
4/19/2025 7:15,30255053,331901,250419,30255053,48658133,48658133,20250503003,331901,2,2,2,0,0,2,20250509,224557
4/19/2025 7:15,30255053,331901,250419,30255053,48658133,48658133,20250503003,331901,2,2,2,0,0,2,20250509,224557
4/19/2025 7:35,30255059,333458,250419,30255059,48658138,48658138,20250503003,333458,1,1,1,0,0,1,20250509,171253
4/19/2025 7:36,30255061,292716,250419,30255061,48658140,48658140,20250503003,292716,2,2,2,0,0,2,20250509,211734
4/19/2025 7:36,30255061,292716,250419,30255061,48658140,48658140,20250503003,292716,2,2,2,0,0,2,20250509,211734
4/19/2025 9:41,30255062,287051,250419,30255062,48658141,48658141,20250503003,287051,2,2,2,0,0,2,20250509,143514
4/19/2025 9:41,30255062,287051,250419,30255062,48658141,48658141,20250503003,287051,2,2,2,0,0,2,20250509,143514
4/19/2025 9:41,30255062,308189,250419,30255062,48658141,48658141,20250503003,308189,1,1,1,0,0,1,20250509,143514
4/19/2025 9:41,30255062,315075,250419,30255062,48658141,48658141,20250503003,315075,2,2,2,0,0,2,20250509,143514
4/19/2025 9:41,30255062,315075,250419,30255062,48658141,48658141,20250503003,315075,2,2,2,0,0,2,20250509,143514
4/19/2025 9:41,30255062,328945,250419,30255062,48658141,48658141,20250503003,328945,3,3,3,0,0,3,20250509,143514
4/19/2025 9:41,30255062,328945,250419,30255062,48658141,48658141,20250503003,328945,3,3,3,0,0,3,20250509,143514
4/19/2025 9:41,30255062,328945,250419,30255062,48658141,48658141,20250503003,328945,3,3,3,0,0,3,20250509,143514
4/19/2025 9:41,30255062,333487,250419,30255062,48658141,48658141,20250503003,333487,2,2,2,0,0,2,20250509,143514
4/19/2025 9:41,30255062,333487,250419,30255062,48658141,48658141,20250503003,333487,2,2,2,0,0,2,20250509,143514
4/19/2025 9:41,30255062,333647,250419,30255062,48658141,48658141,20250503003,333647,2,2,2,0,0,2,20250509,143514
4/19/2025 9:41,30255062,333647,250419,30255062,48658141,48658141,20250503003,333647,2,2,2,0,0,2,20250509,143514
4/19/2025 7:36,30255063,292716,250419,30255063,48658142,48658142,20250503003,292716,2,2,2,0,0,2,20250509,211734
4/19/2025 7:36,30255063,292716,250419,30255063,48658142,48658142,20250503003,292716,2,2,2,0,0,2,20250509,211734
4/19/2025 7:40,30255065,292716,250419,30255065,48658144,48658144,20250503003,292716,2,2,2,0,0,2,20250509,211734
4/19/2025 7:40,30255065,292716,250419,30255065,48658144,48658144,20250503003,292716,2,2,2,0,0,2,20250509,211734
4/19/2025 7:50,30255069,296265,250419,30255069,48658147,48658147,20250503003,296265,1,1,1,0,0,1,20250509,40707
4/19/2025 7:56,30255072,332271,250419,30255072,48658149,48658149,20250503003,332271,1,1,1,0,0,1,20250510,103244
4/19/2025 7:56,30255073,328427,250419,30255073,48658150,48658150,20250503003,328427,1,1,1,0,0,1,20250512,235008
4/19/2025 8:01,30255075,331870,250419,30255075,48658151,48658151,20250503003,331870,1,1,1,0,0,1,20250509,224546
4/19/2025 8:01,30255075,333431,250419,30255075,48658151,48658151,20250503003,333431,2,2,2,0,0,2,20250509,224546
4/19/2025 8:01,30255075,333431,250419,30255075,48658151,48658151,20250503003,333431,2,2,2,0,0,2,20250509,224546
4/19/2025 8:01,30255080,327205,250419,30255080,48658154,48658154,20250503003,327205,1,1,1,0,0,1,20250512,110849
4/19/2025 8:01,30255080,327206,250419,30255080,48658154,48658154,20250503003,327206,1,1,1,0,0,1,20250512,110849
4/19/2025 8:01,30255080,333460,250419,30255080,48658154,48658154,20250503003,333460,1,1,1,0,0,1,20250512,110849
4/19/2025 8:26,30255091,287158,250419,30255091,48658161,48658161,20250503003,287158,2,2,2,0,0,2,20250512,110844
4/19/2025 8:26,30255091,287158,250419,30255091,48658161,48658161,20250503003,287158,2,2,2,0,0,2,20250512,110844
4/19/2025 8:26,30255091,324760,250419,30255091,48658161,48658161,20250503003,324760,1,1,1,0,0,1,20250512,110844
4/19/2025 8:26,30255091,331158,250419,30255091,48658161,48658161,20250503003,331158,1,1,1,0,0,1,20250512,110844
4/19/2025 8:26,30255091,331170,250419,30255091,48658161,48658161,20250503003,331170,1,1,1,0,0,1,20250512,110844
4/19/2025 8:21,30255093,322889,250419,30255093,48658163,48658163,20250503003,322889,1,1,1,0,0,1,20250510,134514
4/19/2025 8:21,30255095,88646,250419,30255095,48658165,48658165,20250503003,88646,1,1,1,0,0,1,20250512,2519
